mid,chinese_text,like_count,comments_count,reposts_count,created_date,user_id,attitude
4.45E+15,上海迪士尼调整票价悄悄地说，双十一预售平日非限定日期两次票，399去两次，人还不多，不要太爽，下周再去一次 ,1,2,1,9月15日,5931154485,1
4.45E+15,明天晚上去上海，周末要在迪士尼里提前过圣诞，刚刚才到家火速收拾行李箱，结果看到笨蛋小猪以前还是会收错行李忘带冬装，现在恨不得穿越回去给他塞上一行李箱的军大衣小猪没有妈妈可怎么办呀小笨蛋 ,38,2,1,12月5日,5671962775,1
4.45E+15,上海迪士尼票价调整【上海迪士尼明年6月6日起票价调整：采用全新四级票价结构】上海迪士尼最高票价涨至699元 自2020年6月6日起，上海迪士尼度假区将调整上海迪士尼乐园目前的三级票价结构，采用全新的四级票价结构。分别为：常规日、特别常规日、高峰日和特别高峰日，“特别高峰日”门票价格涨为699元。,99,130,53,9月15日,2028810631,0
4.45E+15,上海迪士尼调整票价：上海迪士尼度假区公布，自2020年6月6日起，将采用全新的四级票价结构。上海迪士尼最高价涨至699元。上海迪士尼明年6月6日起票价调整：采用全新四级票价结构 ,40,104,30,9月15日,1653689003,0
4.45E+15,【上海迪士尼度假区门票调价，明年 6 月 6 日起实行】12 月 6 日消息，上海迪士尼度假区官网今天发布了票价结构和门票价格调整方案，自 2020 年 6 月 6 日起，上海迪士尼度假区将采用全新的四级票价结构，特别高峰日门票将涨至 699 元，而目前最高票价为 665 元。 ,11,18,12,9月15日,1642720480,0
4.45E+15,和7d 大老板 老板娘 朱迪get了大头自拍照怎么来的每一天都能绝上加绝呀啊哈哈哈哈哈哈哈哈 上海·上海迪士尼乐园 ,1,2,0,9月15日,6574710823,1
4.45E+15,全世界都在催你长大只有迪士尼守着你的童年和初心❤️ ,1,4,0,9月15日,2898351667,1
4.45E+15,圣诞节气氛的上海迪士尼 上海·上海迪士尼乐园 ,2,2,0,9月15日,3267575375,1
4.45E+15,上海迪士尼涨价 据了解，上海迪士尼将于明年6月6日执行新的票价标准，共分四个等级，最低399，最高699。请想去上海迪士尼玩的游客，合理安排自己的时间，错峰游玩！去玩的时候可以带上鸭屁屁扭扭包，给自己换朋友换种心情！迪士尼好玩，但是不要贪玩yo~最美航拍：上海迪士尼童话王国，有时间带上儿女来玩儿吧 ,4,1,2,9月15日,6364463709,0
4.45E+15,【上海迪士尼乐园将实行四级票价 分别为399元、499元、599元、699元】自2020年6月6日起，上海迪士尼度假区将采用全新的四级票价结构，分别为：常规日、特别常规日、高峰日和特别高峰日，对应门票价格分别为399元、499元、599元、699元。目前上海迪士尼乐园采用的三级票价结构为：平日、高峰日和假期高峰日，对应门票价格分别为399元、575元、665元。 via 新民晚报 ,5,7,8,9月15日,1737737970,0
4.45E+15,【上海迪士尼调整票价！低档不变 上海迪士尼最高价涨至699元】上海迪士尼度假区6日公布，自2020年6月6日起，将采用全新的四级票价结构：“常规日”门票价格维持不变，仍为399元人民币，涵盖冬季和秋季的大部分日期；“特别常规日”将涵盖春季大部分日期和部分周末，门票价格为499元人民币；“高峰日”将涵盖夏季大部分日期、部分周末及部分节假日假期，门票价格为599元人民币；“特别高峰日”主要包括部分超高客流的法定节假日及其相关调休或假日，以及一些国际性节日，门票价格为699元人民币。 ,10798,8148,2890,9月15日,1642088277,0
4.45E+15,哈哈哈哈哈迪士尼我又来啦 ,1,0,0,9月15日,2599195487,1
4.45E+15,【上海迪士尼新票价 ：低档不变，最高价涨至699元】上海迪士尼度假区刚刚公布，自2020年6月6日起，将调整上海迪士尼乐园目前的三级票价结构，采用全新的四级票价结构，分别为：常规日399元，特别常规日499元，高峰日599元，特别高峰日699元。来源：北京日报客户端 ,6,8,2,9月15日,1893892941,0
4.45E+15,好萌的圣诞树🎄🎄🎄圣诞快乐！！[冰雪奇缘雪宝][冰雪奇缘雪宝][冰雪奇缘雪宝]迪士尼 上海迪士尼 圣诞季,30,1,7,9月14日,2394756302,1
4.45E+15,上海迪士尼超话 来自饲养员的呐喊；奇奇！等等我们蒂蒂！ 偏执的梁小花的微博视频 ,0,1,1,9月14日,2941994201,1
4.45E+15,上海迪士尼超话水手服 不想p了就这样吧x这是之前10.3出去提前一天过生日的照片是真实的坦克了 ,33,30,1,12月5日,2694464392,1
4.45E+15,天津-上海四天三夜游上海除了有美景美食还有迪士尼~ ,5,0,2,9月14日,5144481626,1
4.45E+15,旅游【上海迪士尼游玩攻略】在节假日一天刷完18个项目~攻略中包含领取FP技巧，刷大项几乎无排队。希望对伙伴们的游玩能有帮助，愿你能有奇妙的一天旅行 ,11,2,12,12月5日,2941035134,1
4.45E+15,给姐妹们康康上海迪士尼小镇的主题圣诞树🎄啊啊啊好好看！好想去迪士尼过圣诞节哇！姐妹们许个愿叭迪士尼超话 ,76,34,23,9月14日,6485590643,1
4.45E+15,永远保持内心童真，但愿遇见一切美好 上海 ,0,0,0,9月14日,3298429407,1
4.45E+15,上海迪士尼全世界都在催着你长大💒只有迪士尼守着你内心的童话🎠 ,16,2,11,12月4日,3236257390,1
4.45E+15,上海迪士尼 烟花盛典 ,0,0,0,9月14日,7339123009,1
4.45E+15,迪士尼乐园真的很适合我这个幼稚鬼～大衣好好穿哦当今年过年新衣囖🧨@泛泛Fan 上海迪士尼 ,2,0,0,9月14日,2863101774,1
4.45E+15,徐猫癣滴日常 上海迪士尼的晚上！是真的有人造雪！（不过忘记拍了）但是错过了和人形玩偶合照有空我一定还要去一次！把没拍到的补上！I Jusswon ,423,72,0,12月5日,2110636030,1
4.45E+15,上海迪士尼网红亲子民宿拍照攻略和老板认识是在她的日料店“樱久让”，听说她在迪士尼附近还有一家网红民宿，不少明星都去呢！F4里面吴建豪欧巴的《这街2》就在这里取景过~这次正好朋友来上海玩，就定了这家想要试试看，正好再去迪士尼小镇带她玩玩呢！ 📍地理位置：它家是在川沙一块，有不少民宿。这里闹中取静，更适合居住。我们开车去的，门口免费停车，超棒！ 💜硬件&软件：我们去入住的时候，是晚上了。进去就看到灯光照耀下的无边泳池，可惜没胆下去。店里有3只可爱的小猫，不难看出主理人的一颗少女心和爱心呢！当然，爱心还体现在它家是亲子民宿，十分注重一些细节，比如：1⃣️亲子房内配有儿童拖鞋、浴袍等生活小用品；2⃣️小朋友睡觉的地方私密性强；3⃣️由于宝宝的入住，老板用戴森的空气净化器；4⃣️房间里有不少给小朋友玩的玩具；5⃣️一楼公共区域有海洋球共孩子玩耍，大人当然是更适合拍照啦！ ✔️选择民宿的原因是：1⃣️公共厨房可以使用，正值圣诞之际，我们干脆煮了个热红酒，一起闺蜜聊了一晚上呢！2⃣️这里还有开放的健身房~ 除外，对于我来说，选择民宿的话，会因为它的特色，适合拍照和舒适度都是令人考虑的点啦~就拍照方面来说，这次让我灵感大爆发，谁会想到，天哪~我住的是“蓝鲸”亲子房，居然这么适合拍呢！给你们规整一些点哈~拍照打卡点：1⃣️无边泳池，这个绝对是各个角度拍都很适合~（1）我在房间往下拍，早晚都不一样；（2）从自助餐厅里拍出去；（3）从厨房拿着红酒拍，哪怕是背景也能这么有个性！2⃣️房间亲子区域的楼梯处超级显大长腿，从下往上的视野更好；3⃣️儿童玩耍空间里的圆形区域也非常具有构图感，随手的玩具都是很好的摆件（遮脸道具）。 🥢关于吃的：1⃣️它家是有提供自助早餐的~中餐为主，比较健康。当然你也可以选择自己下厨！民宿的意义不就在这里嘛？2⃣️附近的话，我们那天晚上是在迪士尼小镇吃完回来的~因为那里有家酸菜鱼是我的心头好！ 最后，分享一些，迪士尼自拍照拍法~本想给你说说民宿，最后写成了拍照攻略~没办法，它家实在太好拍，张张都是大片~~~ 上海旅游上海民宿上海迪士尼魔都亲子民宿上海网红民宿无边泳池适合拍照拍照攻略上海景点旅游线路小众民宿明星海洋球 👏鹿绕云地址：上海市浦东新区周祝公路2657号 ,2,0,1,9月14日,1656457831,1
4.45E+15,迪士尼真是个快乐的地方🤗 ,5,0,0,9月14日,5298999539,1
4.45E+15,降雪的迪士尼夜太美🎄💕🎀🎉🎈🧸 上海·上海迪士尼乐园 ,2,2,0,9月14日,1851828962,1
4.45E+15,给第一次去上海迪士尼的你[带着微博去旅行] 码了以后参考  视觉酱的微博视频 ,52,3,25,12月3日,3323442082,1
4.45E+15,上海今天回暖了后天想去上海迪士尼，不过上海迪士尼是不是没有海洋公园啊？ ,540,332,5,12月5日,1796746792,1
4.45E+15,圣诞约会就来可以绝哭所有人的上海迪士尼乐园吧真的太绝了 上海·上海迪士尼乐园 Mandarren的微博视频 ,4,1,3,12月5日,6574710823,1
4.45E+15,哈囉🍪23快樂🍪上海·上海迪士尼乐园 ,10,14,0,12月5日,5686211937,1
4.45E+15,【终于不用翻包了！上海迪士尼开始使用X光机进行安检！】今年以来，由于限制游客自带食物以及要求对游客开包人工翻检，上海迪士尼乐园被推上了舆论的风口浪尖。而针对部分游客反映安检慢、繁琐、不友好等问题，12月2日，上海迪士尼乐园的两个安检通道开始测试使用X光机辅助人工服务的方式，进行游客入园前的安检。X光机安检通道对零食、饮料等不做特别要求，但手机、充电宝等金属制品，则需事先从包中取出。 ,0,0,1,12月5日,1668216997,1
4.45E+15,马上19年又过完了，你们还有什么计划没完成，来随便聊聊。1.年度爱用清单。2.19年最满意的5次消费。3.20年愿望/计划。4.去上海迪士尼+野生动物园。5..三坑衣柜巡礼视频。（年底太忙了大几率做不出来，可能要过完年。） ,12,26,0,12月5日,5144389339,0
4.45E+15,这次特意打飞的去了趟上海迪士尼顺便还去Reenex胶原自生中心做了胶原三部曲分别是非剥脱点阵激光+果酸焕肤+hydrafacial（水飞梭）不得不夸，全程体验下来非常好所以我马一千多字来说我的这次的yi美体验平仑记得看哦！！ ,85,58,3,12月5日,6107484584,0
4.45E+15,电影超话加勒比海盗 🌻经典中的经典，加勒比海盗超燃混剪去上海迪士尼玩了这个项目，迫不及待又来重温一遍 柾_kookie的微博视频 ,2,0,2,12月5日,2671561403,1
4.45E+15,WithDisney 开箱篇 — 07 达菲暖暖家居系列 今日开箱总结：✓  上海迪士尼 又一力作✓ 灰配粉很高级✓ 枕套真是神级周边！————————♥. ———————— 夜贝酱的微博视频 ,68,18,82,12月5日,2368677350,1
4.45E+15,啊啊啊，我死了！！迪士尼 上海迪士尼 奇奇蒂蒂,6,0,2,12月5日,5303571970,1
4.45E+15,华为回应前员工被拘251天华为的公关太厉害了，这跟爱国主义结合的亲密无间啊。网上不能说一点华为不好，只要说华为不好就是政治不正确，就是美帝国主义的走狗，就是没脑子，就是牧羊犬[哈哈]。那我前阵子喷上海迪士尼翻包，喷NBA，喷莫雷，喷肖华，怎么没见海军给我发个爱国主义奖章啊。        我这人啊，别的毛病没有，就是喜欢瞎操心，只要有不平事，那就要路见不平一声吼，我管你是华为还是迪士尼，天王老子做错事，劳资也喷得。,7,20,2,12月5日,6771312216,0
4.45E+15,中午吃什么 别问我中午吃啥？啊啊啊啊，看了这个中午完全没食欲了，只想着翘班去上海迪士尼 ！迪士尼 圣诞季 美食,16,0,9,12月5日,2394756302,1
4.45E+15,迪士尼烟花秀，录到手机没内存好在重要的都录了，最后结尾两分钟没录上！现场太震撼了！特别美！ Mathilda_Mandy的微博视频 ,6,2,2,12月5日,2249312510,1
4.45E+15,迪士尼的🍁也是很美～ 上海·陆家嘴 ,6,1,0,12月5日,5211258724,1
4.45E+15,并不是所有的努力都有回报的 ,1,0,0,12月5日,3553960762,0
4.45E+15,一份超详细的关于上海 &amp;关于迪士尼的攻略，拿好不谢～ ,2,4,2,12月5日,3181558672,0
4.45E+15,@上海迪士尼度假区 我是谁我在哪 上海·上海迪士尼度假区 ,1,0,0,12月5日,1834099612,-1
4.45E+15,上海迪士尼 今天是想念迪士尼的第六天 广州 ,10,8,0,12月5日,2276709632,1
4.45E+15,假装和女朋友偷偷去迪士尼 💗 上海迪士尼 ,11,7,0,12月4日,3898150451,1
4.45E+15,迪士尼上海迪士尼上海迪士尼神奇圣诞 12月3号下午的抓拍真的太有爱了 ,3,1,0,12月5日,6474750517,1
4.45E+15,Made In Christmas  ​​​◡̈近日欣喜ꀿªᵖᵖᵞ☺︎ꔛ♡﻿🌈 ᴿᴬᴵᴺᴮᴼᵂ ᴬᴸᴸᴮᵁᴮᴮᴸᴱ ᴮᴬᴮᴱ 🌻       💖🧡💛💚💙💜♬ ♬  ♩ ♡  ♪  ♪  ♫   ♭ ♫  ♡ ​​​🌈 Disney：🌈 Have a magic day!!✨🌼🤡🎈迪士尼有让人变可爱的魔法ʚ🐷ɞ今日心情是开口向上的抛物线喜欢这样的时刻有温暖见昏的光和影影绰绰藏不住的温暖💫上海迪士尼神奇圣诞圣诞季上海迪士尼 ,11,4,0,12月4日,5966914689,1
4.45E+15,🎇世界顶级主题乐园🎇全球最大环球影城落户通州💲投资500亿打造👭每年引入千万人流🎄占地4平方公里🎢三个上海迪士尼🏞600个足球场大小🏵漫威&amp;中国元素&amp;水上乐园 副中心2020的微博视频 ,1,0,1,12月4日,7025213704,0
4.45E+15,上海迪士尼启用X光机安检 针对部分游客反馈现有安检方式存在效率低、程序多、不友好等问题，上海迪士尼乐园的两个安检通道今日开始测试使用X光机辅助人工服务的方式进行游客入园前的安检。度假区发言人称目前处于测试阶段，将不断进行设备调试，为未来设置更多的X光机支持安检做好准备。 ,45,18,18,12月4日,7168988471,0
4.45E+15,十八图长图警告|•'-'•)و✧从12.1鸡仔带我去吃饭到2号去上海到3号生日快乐迪士尼，新的一年也要茁壮成长 ,20,21,3,12月4日,2062025195,1
4.45E+15,漫威80周年 如果我有超能力，就用来保护我们吃吃喝喝嘻嘻哈哈，过完平凡俗气的一生。 ,9,9,1,12月4日,1002348370,0
4.45E+15,上海迪士尼进入了冰雪季！夜景美得不可描述鸭～～[冰雪奇缘雪宝][冰雪奇缘雪宝][冰雪奇缘雪宝]迪迷小伙伴@JENNY兔仔 投稿分享 上海迪士尼冰雪奇缘冰雪奇缘2迪士尼迪士尼超话 ,68,14,52,12月3日,2394756302,1
4.45E+15,爱你three thousand times 上海·上海迪士尼乐园 ,1,0,0,12月4日,7337982810,0
4.45E+15,女生头像超话今天是简笔画迪士尼公主嗷♡上海迪士尼无水印壁纸迪士尼公主壁纸超话 ,13,6,4,12月4日,7259911451,0
4.45E+15,旅游出行提示媒体资讯快报1. 2020年元旦火车票3日开售2. 国内黄山等景区（景点）12月开始降价3. 高铁票价打折最大折扣幅度5.5折4. 跨豫皖鄂三省三条高铁于12月1日开通5. 西安成西北首个144小时过境免签城市6. 鼓浪屿导游威胁游客涉事公司被罚50万7. 上海迪士尼测试使用X光机进行安检8. 北京市全面推进服务业扩大开放又出新政。具体措施：允许在京设立的外商独资经营旅行社试点经营中国公民出境旅游业务（赴台湾地区除外）。,9,8,5,12月3日,3227943572,0
4.45E+15,春天有百花，夏天有知了，秋天有落叶，冬天有我呀😘     圣诞节快到了，来看看我呀☺圣诞超话上海迪士尼民宿超话上海民宿超话 上海·HERE民宿(沐野店) ,1,2,1,12月4日,6209095647,1
4.45E+15,来一波迪迷Vx群小伙伴分享的奇奇蒂蒂偷食玉米照奇奇蒂蒂上海迪士尼迪士尼迪士尼超话 ,56,9,17,12月4日,2394756302,1
4.44E+15,苑慧源  .Model：@苑慧源Gaby Photographer：@觉生 人像摄影超话迪士尼跟拍上海约拍上海迪士尼 ,112,145,33,11月30日,3207179242,0
4.45E+15,发布了头条文章：秋游季 旅行疯狂GO 上海旅行攻略  上海迪斯尼 《这样玩上海迪士尼乐园，一天可以玩到所有项目，秘密就在这里》 @微博旅游  这样玩上海迪士尼乐园，一天可以玩到所有项目，秘密就在这里 ,151,164,150,12月4日,2531011765,0
4.45E+15,适合圣诞打卡的城市  提起见圣诞老人🎅上海迪士尼小镇上，无需入园、无需门票，开心😄 上海·上海迪士尼乐园 佛系背包客的微博视频 ,449,64,55,12月4日,1198102231,1
4.45E+15,【饭圈八卦汇总】1.曹格一喝多了，会打旁边的人。  2.景甜现在资源回来了很多，但达不到之前的高度了。3.迪丽热巴之后不会跟嘉行续约，所以对方现在也不太重视她，还会故意卡她资源。4.赵又廷和高圆圆经常去上海约会。 5.易烊千玺即将担任上海迪士尼大使。6.靳东之前对着一个靠资本进组的女演员没有好脸色，对方是那种没演技的，他还挺不客气的当场diss了对方。,67,64,53,12月2日,2706266814,0
4.45E+15,上海迪士尼 全世界都催着你长大 只有迪士尼守护着我们的童心 上海·上海迪士尼乐园 ,7,1,0,12月4日,5234765623,1
4.45E+15,Veronica’s work 12.7 上海迪士尼限定“牧羊女”。 ,89,25,2,12月3日,2742307342,1
4.45E+15,【她们是中国坐式排球女队[憧憬]！期待姑娘们在2020东京残奥会的表现[心]】12月3日是 国际残疾人日。当日，中国女子坐式排球国家队的队员们来到了上海迪士尼乐园体验游玩。坐式排球运动最早于1956年在荷兰出现，与普通排球最大的区别在于击球时臀部不能离地。自2004年雅典残奥会首次将女子坐式排球列为正式比赛项目以来，中国女子坐式排球队已经连摘3金。在这些乐观的姑娘们眼里，“为国争光”也同样是在“证明自己”。提及未来，她们不约而同地希望，能够在即将举办的2020年东京残奥会上取得好成绩，为国争光。（徐明睿）,20,1,0,12月4日,2769885021,0
4.45E+15,上海迪士尼乐园启用X光机安检几年经验的上海迪斯尼独家路线，正确的游玩顺序才是真正能帮你省时间的攻略。没明白的可以再问哦！ 上海攻略君的微博视频 ,40,8,26,12月3日,6118811663,0
4.45E+15,上海迪士尼乐园启用X光机安检9月到如今12月，迪士尼乐园安检事件终于要收尾了，启用X光机安检是先前众多网友的提议。安全、高效，又能顾及游客体验，其实挺好的。至于那些杠精提到的辐射问题，没必要理会，或许他们没坐过高铁、地铁，没看过演唱会[允悲][允悲]之前迪士尼的安检方式存在效率低、程序多、不友好等问题，当前已经开放了两个安检通道开始测试使用X光机辅助人工服务的方式进行游客入园前的安检。乐园在改进，向好发展，但是游客素质能不能再提高一些呢？不求多出彩，但愿别抹黑！如何规范旅游不文明行为 就拿前两日，趵突泉里的大妈朝趵突泉内吐水事件来讲，文明旅游真的难么？且不说趵突泉的泉水会被很多人作为饮用水使用，如此纯净的泉水下得去嘴么？举围巾拍照除了俗点，但无害，为求创意拍照需遵守规矩，心里要有文明一根弦！文明旅游需要景区、游客齐发力，共自律～不止旅行,22,27,11,12月3日,1301495027,0
4.45E+15,如果沈月邢菲互换造型莫名其妙就被换脸内涵了，希望漂亮妹妹沈月天天拥有这种好心情央央金的微博视频 ,17,2,2,12月4日,5501736040,0
4.45E+15,上次去上海迪士尼买的圣诞盲盒～感觉还是挺有意思的！终于剪出来啦，给你们康康！ 喵拾柒的微博视频 ,23,21,0,12月4日,1787101881,1
4.45E+15,上海【上海迪士尼乐园启用X光机安检：测试使用X光机辅助人工服务的方式】针对部分游客反馈现有安检方式存在效率低、程序多、不友好等问题，12月2日，上海迪士尼乐园的两个安检通道开始测试使用X光机辅助人工服务的方式进行游客入园前的安检。你怎么看？via：logo ,824,2216,1412,12月4日,3307579552,0
4.45E+15,迪士尼超话 Christmas tree🎄上海迪士尼 @物语迪士尼disney ,123,1,269,12月3日,1916878670,1
4.45E+15,发射爱心💗 上海迪士尼 上海·上海迪士尼度假区 ,6,0,0,12月4日,1785522523,1
4.45E+15,孙弗林超话 哎呀我去……我终于可以正大光明带着丫姐翘课去看你了！14.15上海比赛，16号去迪士尼跟你来个偶遇吧！兴奋到爆炸啊！遇不遇的到，都幸福！起码那是有你的地方！@弗林君 ,31,1,0,12月4日,1301847924,1
4.45E+15,【上海•迪士尼】纯手打迪士尼两日游新鲜出炉！分享来自：啵_KYUJin ,30,1,11,12月3日,5709934839,1
4.45E+15,【超全的上海迪士尼攻略】内容全面多达29个项目介绍8场演出介绍游玩小技巧等......希望能帮到你们！旅行cr： 许许许许_许美琪 ,25,4,22,12月3日,5042538246,0
4.45E+15,名创优品跟迪士尼公主联名出了香水，也太会了吧‼️迪士尼公主口红色号这是什么神仙香水上海迪士尼乐园启用X光机安检 ,25,3,6,12月3日,6941721013,1
4.45E+15,开始密集工作的一周啦！这两天在上海参加活动 ，明天和一起七仔拍摄迪士尼短片，接下来在首尔乐天免税店参加活动，活动将在12月7，8号对外开放哦～✨有没有来偶遇的呀？🙋 ,2840,1629,4,12月3日,2101822767,0
4.45E+15,上海迪士尼乐园启用x光机安检 今年8月，上海迪士尼因人工翻包检查而引发社会舆论争议。日前，园区已选择了两个通道开始进行X光机辅助人工服务的安检流程测试，通过这两个通道的游客需要取出所有随身物品和包内电子产品放于置物篮内进行安检，游客则需要通过金属探测门。负责人也表示，安检过程中，如安检人员有要求，游客还是需要自行打开包袋将可疑物品取出。据悉，目前，上海迪士尼将通过测试观察技术稳定性和效率，全面覆盖至所有安检通道的时间未定。,7,0,2,12月4日,6860863702,-1
4.45E+15,迪士尼超话上海迪士尼迪士尼 [冰雪奇缘雪宝][冰雪奇缘雪宝][冰雪奇缘雪宝]🎄🎄🎄去迪士尼看雪啰 上海·上海迪士尼乐园 ,22,18,1,12月3日,6389691536,1
4.45E+15,上海迪士尼启用X光机安检,40,4,0,12月3日,1653537950,0
4.45E+15,上海迪士尼一日游攻略昨天终于去到迪士尼打卡啦[太开心]对象双十一在飞猪上买的双次票一人只要390很划算啦，淡季工作日真的很爽！！人不算特别多，小孩也不多[兔子]除了热门项目比如飞跃地平线、抱抱龙、小矿车之类的，其他项目基本都是10到30分钟左右，完全可以接受啦[ok]⭐停车场：本来打算早上10点入园，结果由于上海限行＋堵车的原因，我们拖到12点才到[摊手]停车场推荐p6停车场（小强停车场），在公众号上预约好后，38元停一天园区附近性价比最高的啦[嘘]⭐安检：入园安检的时候没有出现强制翻包的现象，工作人员也很热情，我和对象带了两瓶水＋一袋小面包安全入园👌（大家记得入园最好带好身份证哦，或者有身份证照片，不然是无法进入的）⭐fp：建议大家可以前一天就下好迪士尼app并注册，拿到门票之后第一时间进行绑定，然后就可以开始抢fp了，越早越好，一次只能抢一个项目，过两小时后才能抢下一个。由于最近天气真的比较冷[允悲]玩漂流的比较少，建议大家可以把飞跃地平线，小矮人矿车，加勒比海盗先拿到手哦，剩下的漂流＋极速光轮完全可以普通排队解决，10分钟都不用[机智]（玩漂流的朋友可以事先在网上买好，园内也不算贵10元一个）⭐吃饭：觉得园内恰饭小贵的同学推荐性价比很高的全家[嘻嘻]，就在出园区大门大概步行10分钟左右，迪士尼地铁站里面，便当15元左右吃的饱饱，还是相当方便的[作揖]⭐下午三四点左右的时候会有一次迪士尼人物游行，最后8点的烟花大家一定要提前准备好找到合适的位置，真的超好看[泪][泪]超级满足[泪]特别喜欢最后的时候广播里小哥哥说，希望大家珍惜自己的童心和梦想，希望大家都能有快乐的一天[心][心]这就是迪士尼的魅力哇[抱抱][抱抱],27,45,4,12月3日,1634075760,1
4.45E+15,迪士尼就是这座城市的一个缩影，内有上海迪士尼，外有东京迪士尼，这种竞争格局下还作，那只有成鬼城了。 ,69,36,18,12月3日,2208787052,-1
4.45E+15,上海迪士尼乐园启用x光机安检 安检是为了大家的安全,2,0,0,12月4日,2050309667,0
4.45E+15,【上海迪士尼超强攻略】必玩、路线、省时、门票、美食、 交通、周边，迪士尼究竟怎么玩，最全攻略在这里。 ,54,8,31,12月4日,2453884657,0
4.45E+15,和连同学一起玩超开心!被他牵着不用怕冷着饿着(虽然上海这两天冷得不行🎆迪士尼乐园比想象中的更快乐!!里面每个角落都很用心一整天都走不够到处拍照都好看夸下我宝的摄影技术回程路上还在认真地修图突然拥有好多喜欢的照片美滋滋分享快乐结束˜晚安⁽˙⁸˙⁾ʹ˜˜ ,12,16,0,12月4日,2216883687,1
4.45E+15,看到肥皂沫❄️也很兴奋🥰上海迪士尼 ,52,48,1,12月3日,5889914992,1
4.45E+15,女人真是爱折腾，黑发久了想染色，染色久了又想黑发；没有刘海想留刘海，有刘海又不想留了；卷发想直，直发想卷；裤子买多了想穿裙子，裙子多了穿腻了想穿裤子 循环往复，孜孜不倦 ,2,8,0,12月3日,6528295464,0
4.45E+15,【上海迪士尼乐园启用X光机安检：测试使用X光机辅助人工服务的方式】针对部分游客反馈现有安检方式存在效率低、程序多、不友好等问题，12月2日，上海迪士尼乐园的两个安检通道开始测试使用X光机辅助人工服务的方式进行游客入园前的安检。今年9月，有游客对于上海迪士尼乐园的安检方式提出众多意见。随后乐园表示，会在遵守相关法律法规和所有游客及其随身行李必须进行安全检查的前提下，尽可能降低安全检查对游客体验的影响。,3,6,5,12月3日,1657269881,-1
4.45E+15,上海迪士尼乐园启用X光机安检这评论看得我惊呆了那去医院照个x光得原地去世吧？？？ ,19,5,0,12月3日,3908408667,0
4.45E+15,上海迪士尼最强攻略       灰常详细，带着你的另一半去那个梦幻般的王国吧！ 上海旅行 ,12,2,11,12月3日,2137741580,1
4.45E+15,回去打今年的最后一场仗，带着我的水晶 ,2,0,0,12月3日,1805147233,1
4.45E+15, 上海迪士尼 ,37,2,0,12月2日,2319278380,0
4.45E+15,上海迪士尼乐园启用X光机安检不知道怎么说，本以为那政法学员的维权胜利会给上海迪士尼以重创，没想到竟然是给他做了宣传，游客仍络绎不绝，如今不得己都用上了Ⅹ光机来安检啦！真是难以料想呀每日金句 ,15,24,6,12月3日,5644727559,-1
4.45E+15,上海迪士尼乐园启用X光机安检🦋 想和喜欢的人去一次迪士尼乐园 ,45,6,6,12月3日,6560649879,1
4.44E+15,上海迪士尼游玩攻略最新版划重点：快速通行出了新用法，变成电子版的了，望周知！拿到门票后速度在APP上关联门票，以后拿FP拼的是手速。P1 总体介绍，重点是快速通行的新用法P2 一日游行程P3-P5不同片区的游乐项目介绍P6 娱乐演出介绍P7 餐饮介绍P8 商店介绍P9 和卡通人物合影 ,422,59,262,12月1日,5042538246,0
4.45E+15,【上海迪士尼启用X光机安检 [偷笑]】12月2日，针对部分游客反映安检慢、繁琐、不友好等问题，上海迪士尼乐园启用X光机安检。次日，记者前往上海迪士尼安检现场发现，乐园的两个安检通道各新增一台X光机以及新的指示牌。记者看到，这两个安检通道的游客在迪士尼安保人员的指引下有序进行行李物品和个人安检；其他安检通道目前仍为人工安检。（徐明睿）,7,0,0,12月3日,2769885021,0
4.45E+15,贝尔自然探索中心深圳海上世界12月13日开馆！场馆18000㎡，五层，三个主题馆近30项游玩项目！由大名鼎鼎上海麦司设计制作：迪士尼乐园、香港海洋公园、常州嬉戏谷、华侨城欢乐谷等多个国内大牌乐园都是出自他们之手！ ,1,0,0,12月3日,1911882064,0
4.45E+15,【📣12.7-8上海迪士尼小镇集市】公益娃预告👶🏻特别鸣谢娃衣作者:@Iamzx_支田田 特别鸣谢娃鞋作者:@花卷Lune 特别鸣谢娃…亲妈的师父:@馒头Abby ob11超话ob11 ,5,2,2,12月3日,1347171115,0
4.45E+15,看完冰雪奇缘后的我上海迪士尼也表演也冰雪奇缘2里的经典片段 收视小福星的微博视频 ,147,109,108,12月3日,2427185642,1
4.45E+15,"上海迪士尼乐园启用X光机安检被巴黎迪士尼的这个广告感动哭了，真的太走心了，一只遇到爱豆的鸭鸭，怎么能这么可爱  可爱, 巴黎迪士尼暖心短片《鸭鸭》: 鸭鸭也太治愈了吧! 为梦想冲鸭! ",27,2,14,12月3日,6414541519,1
4.45E+15,来来来，和77DD一起啃玉米棒子！奇奇蒂蒂 迪士尼 上海迪士尼,16,3,8,12月3日,2394756302,0
4.45E+15,【上海迪士尼 奇奇蒂蒂日常】哎呀别碰我，我要划船蹲着划倒着划？！？奇奇蒂蒂玉米杯  蕉绿青年的微博视频 ,5,1,31,12月3日,1691127162,0
4.45E+15,本月三个愿望：1.  去帝都看一场故宫的雪❄️2. 去上海迪士尼当一次小孩子👧🏻3. 去参加一场偶像见面会做追星女孩🌟 ,1,5,1,12月3日,1962665821,1
